source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,distance_pc,distance_ly,x_ly,y_ly,z_ly,absolute_g_mag,rough_star_type,catalog_label,star_name
4975284381905517824,11.436071926527749,-47.548637979609296,66.24912169790105,0.11229623,589.94965,188.48149379413172,104.1360434877575,-11.635596,12.130782,13.061409,10.232769,2.82864,15.09453973684428,49.23174702410183,32.56993782326438,6.588593013268621,-36.32567284083475,11.236682624796416,Red Dwarf,Gaia DR3 4975284381905517824,
6366571314402539008,304.05133275745055,-75.51775999531469,66.23240646944261,0.021356624,3101.2583,251.73781585519427,37.78556032868542,,13.867133,16.057253,12.515311,3.5419416,15.09834918139908,49.244171756083986,6.895592170080743,-10.203405043699826,-47.67944825688341,12.972485674329494,Red Dwarf,Gaia DR3 6366571314402539008,
3489338019474046720,182.10297084694267,-24.72926444100704,66.22577613841631,0.17039588,388.65833,23.99000013353964,-59.66225167639152,,11.697051,,,,15.099860783963226,49.2491019385431,-44.702566959450024,-1.6414897144735925,-20.602428509915377,10.80218628374451,unknown,Gaia DR3 3489338019474046720,
6764810715133775744,291.9700426765159,-28.18974795693017,66.2178950666151,0.07005964,945.1646,75.67695251710455,-456.02022110520574,,13.4894495,15.126556,11.699402,3.4271545,15.101657927875864,49.2549634312428,16.241648223055698,-40.26008294099001,-23.26770309240219,12.594326356447255,Red Dwarf,Gaia DR3 6764810715133775744,
1889703529122914560,342.9758008163989,31.754005503153618,66.20519427385788,0.04352633,1521.0378,523.7997213332408,-48.31995310468763,-3.1008718,10.501047,11.875741,9.336546,2.539195,15.104555027261132,49.26441249471381,40.05470752883598,-12.264454025065822,25.92654837605212,9.605507321517083,Red Dwarf,Gaia DR3 1889703529122914560,
3633926753464638592,205.02799769420017,-4.183966641312092,66.20098000547034,0.024862036,2662.7336,-385.2222772241968,481.3071099235656,27.676985,8.941061,9.818028,8.020849,1.7971792,15.105516563612316,49.26754860321538,-44.52241092872555,-20.78763385531052,-3.594516540709943,8.045383092804068,Orange Dwarf,Gaia DR3 3633926753464638592,
5809399363316632064,248.45184553473769,-68.14812564379535,66.17350999369329,0.27132457,243.89058,-212.28206026504577,-320.0304369055143,,15.280889,18.344933,13.789362,4.5555706,15.111787180327983,49.28800059587054,-6.737956164330093,-17.06322889565573,-45.74661920973571,14.384309856115344,Red Dwarf,Gaia DR3 5809399363316632064,
4446207564241339520,249.02120996412984,8.812978058517322,66.15525285375465,0.028489932,2322.0571,-518.3240797495329,-158.66467694678462,-44.07075,12.385562,14.087325,11.131963,2.9553623,15.115957643010429,49.30160281013709,-17.442680823980588,-45.490062938778955,7.55348258402616,11.488383668530545,Red Dwarf,Gaia DR3 4446207564241339520,
3724242219117947904,210.88515306890977,10.785386119300137,66.14686931896217,0.27079156,244.27228,88.24759014360356,-309.4912366302957,-8.518403,6.1073637,6.456032,5.5283275,0.92770433,15.117873457895191,49.30785135533264,-41.56838714124618,-24.86353900035867,9.22701599287122,5.209910170911315,Yellow Dwarf,Gaia DR3 3724242219117947904,
4395113396338721024,259.16950281592557,8.058091301714146,66.13431368637599,0.0312251,2117.9856,-278.6957975623631,-67.36272072803531,-31.122698,10.478532,11.71371,9.374547,2.3391628,15.120743593745122,49.317212475615335,-9.175410969425874,-47.96048121858653,6.913141195486835,9.580666254914945,Red Dwarf,Gaia DR3 4395113396338721024,
