source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,distance_pc,distance_ly,x_ly,y_ly,z_ly
5623965868291854720,135.87169495093158,-36.32993482346268,23.305530580483975,0.013366071,1743.6337,-13.007651869643702,-16.033036548478126,-9.28612,12.461539,13.688853,11.361126,2.3277273,1.155827,42.90827005832679,139.94789729143633,-80.92613942520477,78.50044467293743,-82.90991557213057
408470017124652416,27.680711795686676,54.335455123860974,23.305460611308284,0.22349542,104.27713,48.85783343471661,-142.0074890484455,,18.704615,21.352804,17.149185,4.203619,1.0471888,42.90839888033707,139.94831745215217,72.2566942477211,37.904588588390965,113.70023684242935
5892297450504838656,215.21220228999402,-56.83400765445026,23.305323388546103,0.02251236,1035.2235,-30.737371463530685,10.919449673341962,40.94979,12.776814,14.207387,11.596548,2.610839,1.293307,42.908651526864084,139.9491414739588,-62.552424682429226,-44.14583560949957,-117.1499106443799
768175108710834048,176.532819518252,40.02905304032647,23.30505378964412,0.22164245,105.147064,43.594393834670505,-135.44379225387272,-30.531668,11.7147,13.002356,10.578836,2.4235191,13.954183,42.909147905265165,139.95076044189665,-106.9667226266959,6.480866500016603,90.01296555595536
623217866527068416,151.7220950838617,17.427531046954517,23.30465771282664,0.12151968,191.77682,112.04398419279673,-106.65071691819922,,16.631002,18.58948,14.765501,3.8239784,1.0524238,42.90987717230494,139.95313899010287,-117.59349130868054,63.25908837384486,41.91586397926697
77161217776670208,32.717524003731334,13.682958143895934,23.304385281112328,0.028324936,822.7516,114.00801687576995,-72.06303773027373,24.825361,8.025245,8.35034,7.5255723,0.8247676,1.1137122,42.910378795122185,139.9547750630187,114.40851100859763,73.49838234799799,33.106184678444215
2782460310350033024,9.018238582973595,16.90005980166205,23.304125462336827,0.07800151,298.76508,86.28396221929795,-109.10315608453992,,16.586891,19.064922,15.197555,3.8673677,1.1739616,42.91085720492533,139.95633542529623,132.25672543420941,20.99056613000364,40.68575348497452
3359849565865802112,107.26992544500258,15.420317133023632,23.303932781416503,0.028333608,822.48376,-157.95571135857324,-286.21677459523556,43.24952,7.844877,8.156005,7.3630548,0.79295015,1.1203548,42.91121199926565,139.95749260832488,-40.05395562483702,128.83659352038077,37.214413149706935
764172920746010368,170.93197076312077,38.882986989008536,23.30361096940007,0.024341049,957.3791,-56.788570993767145,-73.55266745209578,-32.296562,14.494399,16.083805,13.276263,2.8075418,1.0385772,42.91180458312226,139.95942535612824,-107.58690683914011,17.171062807020206,87.85700213916466
3592581989524288512,175.32215319414735,-6.9187174553538195,23.303188649533574,0.016700245,1395.38,-4.034955246360564,-28.236542938323314,-5.850969,11.8808365,12.885959,10.883607,2.0023518,1.0275075,42.912582266719774,139.96196181784254,-138.47994551313732,11.33122103616364,-16.85997854112886
4475975157936252288,268.33521098130564,7.973716798069894,23.303177260209054,0.016210383,1437.5464,-129.28402834358732,-133.2928765831258,10.576854,13.485552,14.876429,12.324061,2.5523672,1.1681383,42.91260324005401,139.96203022363056,-4.026858976729393,-138.55034390757837,19.415367990171415
4101667967820061696,282.6813652553485,-15.405619005738643,23.30309459256894,0.017978419,1296.1705,90.67886669872443,-225.69423806287804,36.614574,13.363563,14.655774,12.234423,2.4213514,0.96908265,42.91275547235204,139.9625267384045,29.621822709146283,-131.64201252973174,-37.18113832991732
1196912208919961600,234.58305528888002,16.256320787700417,23.30265900814234,0.019171506,1215.484,-199.5523090021163,278.59875111694157,-90.865524,13.7456045,15.250046,12.550276,2.69977,1.297446,42.913557618063386,139.9651429847708,-77.86993250326366,-109.50504001245395,39.18113161402262
6243343170769568128,241.01040174861657,-21.92844325971044,23.302615012132673,0.026210332,889.06213,-293.6243847670735,-140.43090109883406,-103.95329,8.358827,8.827709,7.7268186,1.1008906,1.0749899,42.91363864009867,139.96540724300021,-62.92660179251468,-113.57121503017606,-52.269849130399244
6006552827639774080,232.20888001075042,-38.1289039846563,23.302173664751766,0.03731883,624.40796,-315.6589973310264,-182.99890730161377,-41.484756,11.491724,12.503838,10.490059,2.0137787,1.6288888,42.914451432170836,139.9680582131111,-67.46892115925034,-87.00825051612532,-86.42086750130954
6223819280226277888,218.65254648967627,-25.612820263322376,23.301798054192083,0.019546282,1192.1346,-27.81910416484348,2.244747504550436,-25.718168,11.987372,13.022617,10.978223,2.0443945,1.1792275,42.915143186561785,139.97031441156244,-98.5683225368983,-78.8341720512957,-60.50742124500385
1552599276999898240,203.39557538387777,49.20554094513484,23.301632479718364,0.019258268,1209.9547,-98.36217697440932,-41.83716855832399,-21.330431,13.558711,15.026682,12.192049,2.8346329,1.3622459,42.91544812881224,139.97130899900884,-83.93136395610601,-36.312649463589054,105.96643325269652
42995684946443648,56.57824999428419,15.459151343234351,23.29993753981527,0.023800712,978.9597,278.57651245148804,-180.66927352124463,19.496456,11.121592,11.988127,10.207385,1.7807417,1.2448956,42.91856998720213,139.98149112745898,74.31199700803853,112.60702081687421,37.31224760976224
385502112574538624,3.8297972093961317,43.74311976598612,23.29978838490985,0.022458557,1037.457,220.13123497271894,30.18893200965771,2.1284876,14.372857,16.12985,13.107457,3.0223932,1.1909128,42.91884473284109,139.98238722684516,100.90401867611786,6.754746939618191,96.78750509501626
2276282265440367744,309.1269736124901,74.41990354017466,23.299420847175078,0.011491039,2027.6166,107.9408307024149,42.65023504871635,-2.3724458,10.489131,11.222575,9.6641245,1.5584507,1.0690136,42.91952175803736,139.98459538514433,23.725752137368108,-29.166465968829907,134.84099114715758
6400228499199286400,324.5944289879953,-67.12060886097001,23.299242416270783,0.030139646,773.043,194.1413562661441,45.49626050448691,,15.62405,17.575985,14.312023,3.2639618,1.0352284,42.91985044550893,139.9856674190541,44.36058165849567,-31.53191659071013,-128.97233856061717
477000171705466240,67.78699498083999,64.75190478542211,23.299239276264295,0.1447817,160.92668,107.54517573160442,-86.69563901894392,,8.6849785,9.21148,7.997153,1.2143273,11.173054,42.91985622975824,139.98568628473026,22.57315974778218,55.27797025223795,126.61275934281157
1193907346721779328,233.35706296357014,13.682665667129845,23.298856520207103,0.07469668,311.91287,-93.73678959514186,-44.098515797124705,,17.038984,19.335697,15.584549,3.7511482,0.9903529,42.92056132165541,139.98798598425842,-81.1774703394382,-109.13459955827365,33.11334637987865
2717723054276369408,339.5796734197343,10.815400909160326,23.2988363719892,0.14134413,164.83766,-130.584522666773,41.51834545764659,,17.176004,19.970467,15.731345,4.2391214,1.0502906,42.92059843822245,139.9881070421688,128.86064617195606,-47.97488970583308,26.268116398189033
77161222072044288,32.715985541835956,13.682211511860324,23.29865067501026,0.026964927,864.03534,110.96007731610635,-73.41766271281988,26.091286,8.465173,8.83885,7.919558,0.919292,1.0579966,42.92094052779559,139.98922278783695,114.43900793101882,73.5136332770768,33.112560802667126
3322310761422989184,91.07246169688774,7.199806686490826,23.298423416741453,0.18307914,127.25876,5.1314749016790895,-72.79963701169866,,17.87824,,,,0.8947513,42.92135918868373,139.9905882754433,-2.5995292362977707,138.86245018210718,17.54500449917613
1447925976193082368,202.2739695758879,24.84032695270919,23.298331429329718,0.2136051,109.071976,-414.3995284621977,-30.912425796460646,,18.77656,19.498718,17.989212,1.5095062,1.0756701,42.92152865252503,139.99114099192954,-117.5600172224158,-48.152495198400686,58.809005373799636
