source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,distance_pc,distance_ly,x_ly,y_ly,z_ly
782266484092919808,166.39127694433884,45.00775097133947,34.61307659547191,0.107956216,320.62143,146.13361817652435,-208.0302845548352,-13.409521,10.352163,11.329839,9.367652,1.9621868,28.890815216663526,94.22912727806109,-64.75066749688145,15.67527046934958,66.63906798572496
4265131021528137216,284.6646284401479,-1.2506871509073512,34.611080709485286,2.1989763,15.739634,-4.100143112915303,2.5524397866112483,NULL,20.058046,20.927746,18.757235,2.1705112,28.89248123725725,94.23456110418876,23.85080903780474,-91.14307872375394,-2.056846007081451
3974184885971126144,173.9361285321481,18.00604343296649,34.610010962659366,0.016731283,2068.5808,-103.67186955647595,3.0979642153184406,37.081623,13.31311,14.821268,12.117893,2.7033749,28.893374263270154,94.23747376211139,-89.12063360389519,9.46741412742402,29.1304342028188
5855730584310531200,192.2159654417225,-68.42465224767673,34.60940212403708,0.02390885,1447.5562,27.28346762542193,112.91831168020067,104.53151,7.4192524,7.770234,6.891081,0.87915325,28.89388254717857,94.23913156057573,-33.86936241420062,-7.332694803033415,-87.63624703210768
4866371879660471808,70.514746883652,-37.143384868775584,34.60884517286459,0.053124804,651.463,42.56064406258216,212.7051037058528,27.467043,4.9331775,5.140035,4.6053944,0.5346408,28.894347528939218,94.24064812648699,25.05793199994652,70.81933967001898,-56.903610886207105
466788216944762240,46.619385400996684,62.90931621456771,34.605319641800634,0.01946933,1777.4272,359.66684521762687,-307.46460490298307,-24.684856,14.174925,15.899923,12.925297,2.9746265,28.89729123588487,94.25024920331266,29.48032713942263,31.19570753517385,83.90975877702819
1513382308576147072,191.8339517069787,31.212524997208313,34.60306121414507,0.017151061,2017.5463,26.27368796503801,-244.50954761504383,2.3811147,9.326213,10.047989,8.5046425,1.5433464,28.89917726675636,94.25640060616188,-78.89953763138723,-16.531772148871198,48.844984659639195
5049234888291201280,43.51444225665382,-35.905462514057405,34.60262689845532,0.04438475,779.6062,516.1487875766459,-174.12727335822677,19.477016,7.926735,8.423318,7.262262,1.161056,28.899539995463194,94.25758366760293,55.36712446025605,52.56796967905754,-55.27732059063075
1723105248107124608,246.49669025287562,83.40644602420184,34.60125738937326,0.017574266,1968.8593,81.74546917315531,-68.19851866332435,-7.3729253,11.028069,12.102711,9.982155,2.1205559,28.900683832002017,94.26131435910449,-4.316470714810834,-9.925635011530737,93.63784082779767
3818309974360005888,166.25273639617453,7.335797877991304,34.60067674841818,0.28717065,120.488205,-345.03373276584443,-46.9861284982063,5.432787,4.5551815,4.7110105,4.2439604,0.46705008,28.901168820223045,94.26289617728666,-90.81313404368194,22.217235726036986,12.0358928870228
2860810718671625344,4.493117146023391,30.469717837605437,34.59637257692505,0.21327043,162.21832,320.2514999725484,39.8526510888056,NULL,15.27793,17.59564,13.892566,3.7030745,28.904764445361998,94.27462352441488,81.0053252357417,6.365466131484002,47.80504957690975
2928362342262855808,108.72912401186676,-21.59954182045279,34.595711663274464,2.8359673,12.198911,8.210290937765828,-10.92737452071316,NULL,20.500591,21.137596,19.16996,1.9676361,28.905316639621645,94.27642453912436,-28.14594294492765,83.01463341419911,-34.70476564865731
4121824318072727552,263.44561773918133,-18.905072759358895,34.59541596897006,1.1494591,30.097126,-19.778606108220778,-0.7764427234728516,NULL,19.467869,19.369722,18.115654,1.2540684,28.905563699449022,94.27723033957494,-10.180883548944488,-88.60864345509499,-30.545933865441956
4426703945950478976,239.57430026640597,6.095289274285641,34.593430276287705,0.017417178,1986.1675,-133.01996095716845,-197.8139010100793,-40.984104,13.029474,14.369965,11.893211,2.4767532,28.907222903692688,94.28264193376792,-47.47674376812296,-80.83905155286307,10.01114954541385
2380960097435152000,353.3676882698974,-24.38963191798942,34.58994738064993,0.019718628,1754.176,104.09963264357714,67.38506908262157,16.257824,13.842916,15.457545,12.620724,2.8368216,28.910133600244013,94.29213534521186,85.30264497849255,-9.91860606518021,-38.93695932346005
4102447349793657344,284.35158588145924,-13.295648699772686,34.58726512010316,0.022549676,1533.8253,5.999702282093754,-171.57396797548702,30.334597,13.473984,14.979661,12.278249,2.7014122,28.91237559626447,94.29944774975235,22.74762004052066,-88.90794837173843,-21.68659366356706
4093406787218808960,279.3845178362863,-18.169546387066944,34.58136700212447,1.8501925,18.690685,-11.545832302087828,-2.103830944833051,NULL,19.441187,19.967035,18.068148,1.8988876,28.917306824179796,94.31553124547185,14.612200749569459,-88.41340941592215,-29.410407321599386
806628225792165888,149.42037389934075,41.05551695585219,34.58092329837353,0.09260375,373.429,-116.43168975014771,-25.859602694823153,NULL,4.984309,5.2250423,4.601486,0.62355614,28.917677858735306,94.31674139693672,-61.230356616141435,36.18214998284743,61.94629253648289
4426195902857614208,236.97872369485165,4.300814755880917,34.5794211178061,0.0232081,1489.9722,-15.380391039987954,-56.31592342503784,-6.1431913,13.186383,14.813958,11.950971,2.8629875,28.918934084904812,94.32083865396213,-51.2554421925141,-78.86233162343501,7.0733938779035075
3765773620862115200,154.1482504592266,-11.947761248052812,34.57835600555383,0.028561039,1210.6827,-55.96586561570966,-248.99491183784215,3.5624266,12.735964,14.182149,11.555874,2.626275,28.91982487077709,94.32374400553172,-83.04545406639109,40.23831674199463,-19.526881673706267
5475922468760821376,157.58937831298866,-21.236990698333937,34.57792697817638,0.020350823,1699.0924,-449.46151238812763,-47.15144364412282,31.547493,9.193115,9.83755,8.424358,1.4131918,28.920183694966536,94.32491433215505,-81.27924849710615,33.518517706397105,-34.16697525798852
6718019348545856512,287.787844701065,-38.717515401659746,34.573870669247164,0.022400634,1543.4327,109.94242928486058,-81.0995883338603,-21.304478,11.106335,12.145198,10.094519,2.0506792,28.923576696591336,94.33598081053444,22.485722617511282,-70.08590676826464,-59.00538302836429
6316829270920764800,233.54787634622667,-10.066459860437297,34.57120293378271,0.055061914,627.86053,302.9263649124563,-244.09178575352976,NULL,12.389694,13.490882,11.0971365,2.3937454,28.925808625039423,94.34326037908357,-55.19121497105085,-74.71713830253708,-16.490294504779488
6854562406199000960,309.1167846807325,-24.0065357573636,34.57078525720765,0.018095596,1910.453,-290.0619436539778,-286.97227484473694,29.58739,13.569845,15.055914,12.382678,2.673236,28.92615810025635,94.3444002134721,54.37345207588814,-66.86648566783148,-38.383155881513666
