source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
435178769475325184,49.52467616109488,46.86233797679784,29.846620262041064,0.021743689,1372.6566,42.591507103032015,-61.43669407211111,14.819415,11.617962,12.747865,10.555927,2.1919374
445975389538755840,48.63965133597973,52.346462249644205,30.801553461025406,0.017104337,1800.8036,-261.2802745103075,-406.23133085944534,-65.75168,9.675901,10.429788,8.832404,1.5973835
446940520234041472,50.42322611880721,55.23509830938461,24.70332205887436,0.02919642,846.1079,267.621127440135,-199.63828732870832,-25.894258,15.158195,16.97089,13.881803,3.0890875
448079579920501888,49.025707059600755,56.84939490400755,24.808847763677793,0.28432578,87.255005,-39.83341311771331,-63.37764572755701,0.066745386,15.654702,17.038055,13.625991,3.4120646
450378830529426048,38.3154320004087,48.423085291083055,17.342159168559242,0.14117369,122.84271,54.512955034664365,-40.354223327879055,,16.82617,,,
454657786194561152,39.55534450841904,55.70117410383229,19.11510100168238,0.018009223,1061.4062,133.8178117295073,-11.837413755695902,9.824202,11.550609,12.445387,10.615668,1.8297186
455260352923246592,33.4929480656534,53.10595920985166,24.353370922025338,0.038768947,628.16693,175.6094296063714,-110.53480764898683,,15.435915,17.424637,14.113627,3.3110094
455730187988508032,34.476969542740385,53.90930229866795,24.92167280420823,0.025451975,979.1646,48.92052382568697,1.5046018493070217,8.899633,13.783022,15.319861,12.580161,2.7397003
457276994691302016,38.0509949204109,55.457917588693356,18.667764188234994,0.021428294,871.1736,123.10604930559587,-41.53725377328914,-4.5410566,6.6715145,6.844767,6.3545794,0.49018764
460991900876854784,42.29149328376153,58.01398251316031,16.502149360252744,0.014640821,1127.1328,134.17836034817438,-116.10586134788224,,13.684656,14.95587,12.551392,2.404478
463387221321934720,49.334862235678415,61.063005229228814,16.94483965640951,1.4603305,11.603428,-0.27568313764061747,-4.488741819781129,,20.181185,20.754377,18.490744,2.2636337
464131075300068480,41.90696255281096,59.28515153807552,17.642591584676474,0.018572494,949.93115,100.06310678451473,-85.2358380628471,-35.07381,12.933539,13.94932,11.935288,2.0140314
464891250151058816,43.32831375560669,60.85286669824238,25.17758117633616,0.2138198,117.7514,118.24497408515617,-89.4453308509085,,8.778883,9.369928,8.044123,1.3258057
144057291917008128,44.84197101936266,41.03289408770207,26.507653225406756,0.015337192,1728.325,79.28465961274588,-82.37132294291516,14.246571,9.883689,10.577443,9.08033,1.4971132
211271197934558336,88.59011030388517,49.336159582092655,17.43280426320348,0.14356086,121.43146,-64.72697843413393,30.653518931392654,-20.876928,9.775165,10.293527,9.105486,1.1880407
211890772739146112,79.68592013114731,46.499407814343805,20.897688922146898,0.09739161,214.5738,41.49319070126557,-107.37093418563471,2.3956556,13.05857,14.81053,11.788173,3.022357
231261075244410624,57.966738547222334,42.427179648711444,23.54478851950776,0.018367695,1281.8586,-102.95896087426298,22.99647689219251,-40.61327,11.654292,12.613659,10.684087,1.9295721
233271944575396224,62.74455533330557,45.33180212974047,19.679097528906713,0.02582206,762.10406,-117.4726321275884,-98.62720589763988,-4.6278543,14.368218,15.953093,13.149286,2.8038063
235979285794706176,50.18897784011592,39.716563634621544,31.5421901581242,0.12226079,257.99106,139.78981518215437,-114.8564093659443,,11.30759,11.593875,9.450024,2.1438513
236359579379434880,50.79441766462598,41.16059029561585,17.09296713331714,0.02906998,587.9937,29.329260647784103,-33.88231527376697,12.422486,14.916063,16.510813,13.691685,2.819128
236428127057199872,50.4771648796276,41.45186163350589,25.06655016513286,0.021446656,1168.7859,165.668581629651,-121.44109617460259,30.864569,11.716496,12.755407,10.703292,2.0521154
237087417420519552,54.56001519515515,41.04387031976006,16.66114630883736,0.36196974,46.029114,31.902442136219268,13.790676532597715,,19.011116,21.66365,17.507206,4.1564445
239426907583853952,49.83398024965021,41.6293414839226,18.910673233303015,0.05298322,356.91815,101.49940683470939,-44.71996832785085,15.987003,15.363686,17.38951,14.041405,3.3481045
239673468768504064,48.45827107777507,42.44785892849911,19.427566505319685,0.05615808,345.94427,66.50827875954647,-47.125048917222685,,16.142666,18.068502,14.815515,3.2529879
240550093070803968,48.66015537668128,43.18430627273842,26.563346250561807,0.01744633,1522.575,98.79788778857181,-39.05048073880077,-54.018528,13.338602,14.890208,12.130982,2.7592258
241778797316922752,53.38071415958085,45.46353184244371,26.660726820614894,0.11090239,240.39813,-18.88935150256617,-114.46242018163767,,16.70708,19.268805,15.278811,3.989993
242386689807154560,49.0691755374792,44.729832534013894,32.492835900856974,0.06554132,495.7611,-131.76196092536222,-97.67828824181427,,16.000574,18.48542,14.590476,3.8949442
245241052053897216,56.055859229545206,46.39423324804121,23.153958864305537,0.01693642,1367.1106,-109.77981848348763,-111.17454300252226,-65.46218,12.178445,13.290156,11.128242,2.1619148
246173373494194176,62.96583286161418,47.7599979058836,18.76258875702069,0.02259313,830.4555,16.727720423371245,-6.16222174111868,-49.38862,13.73101,14.93745,12.639021,2.2984295
251818300552169600,60.75241607613164,52.632722357992876,26.96935510187443,0.028072307,960.71027,191.23276277960315,-300.1502797683327,-2.4082165,15.0733595,16.837198,13.814387,3.022811
252864451503669760,69.96794548736992,44.41056311806682,17.629219597759384,0.024544004,718.2699,122.54749633523144,-265.35656632558437,14.374739,14.711652,16.23215,13.520487,2.7116623
253912487945341952,68.87264438315866,45.31208269260781,22.696073281131472,0.08584403,264.3873,-79.4481754279078,-296.1071865681535,,17.358946,17.59893,16.998085,0.60084534
256376119845047552,75.18545801323728,49.71024226223272,19.586871174445683,0.16257976,120.475464,-67.1990990165497,23.309239678398303,,16.151678,18.280945,14.68197,3.5989752
260585840630729472,71.12878786803788,51.96042337951405,26.585554344955522,0.02600891,1022.1711,236.63280938977107,-262.82755220564957,14.700451,12.082968,13.321955,10.97493,2.347025
261943565690662016,81.87428499978174,51.01026695429155,16.785123414086115,0.023299647,720.40247,-78.71581635817476,73.38068703484257,-62.449406,14.577254,16.22885,13.340832,2.8880177
263553491231320576,83.07045002337325,51.993164183026416,24.735509451010746,0.05085474,486.3954,99.42354157425902,-257.9090528455231,-46.90435,12.282964,13.656067,11.127573,2.528494
265911806235019008,78.36342259629446,52.81409975363394,17.781636645417937,0.09511154,186.95561,210.48898504651714,-347.5978290933384,,17.350462,17.48184,17.093925,0.38791466
266521554150302464,81.43001780144475,54.69452554658732,19.990023524774838,0.06432088,310.78595,115.79972074376937,-141.0955742575792,-21.130178,15.002867,16.827402,13.715207,3.112195
